Player,Pos,Min,Gls,Ast,Sh,SoT,CrdY,CrdR,TklW,Int,Fls,Fld,Team,Match_ID,Date,Season
João Palhinha,MF,8,0,0,0,0,0,0,0,0,0,0,Bayern Munich,f4b1b7e1,January-25-2025,2024-2025
Kim Min-jae,CB,90,1,0,1,1,0,0,2,2,0,0,Bayern Munich,f4b1b7e1,January-25-2025,2024-2025
Eric Dier,CB,90,0,1,1,0,0,0,0,0,0,0,Bayern Munich,f4b1b7e1,January-25-2025,2024-2025
Joshua Kimmich,RB,90,0,1,0,0,0,0,0,2,0,1,Bayern Munich,f4b1b7e1,January-25-2025,2024-2025
Manuel Neuer,GK,90,0,0,0,0,0,0,0,0,0,0,Bayern Munich,f4b1b7e1,January-25-2025,2024-2025
16 Players,,990,2,2,7,3,2,0,11,9,9,15,Bayern Munich,f4b1b7e1,January-25-2025,2024-2025
Jonathan Burkardt,FW,90,0,0,3,0,0,0,0,0,2,2,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Lee Jae-sung,AM,90,0,0,1,0,0,0,0,1,0,0,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Karim Onisiwo,AM,75,0,0,3,0,0,0,0,0,0,2,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Armindo Sieb,FW,15,0,0,2,1,0,0,0,0,0,0,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Phillipp Mwene,DM,90,0,0,1,0,0,0,0,0,1,0,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Nadiem Amiri,DM,90,1,0,1,1,0,0,0,2,1,2,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Kaishu Sano,DM,85,0,0,1,0,0,0,1,0,0,2,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Nelson Weiper,FW,5,0,0,0,0,0,0,0,0,0,0,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Anthony Caci,DM,84,0,0,0,0,0,0,0,1,1,2,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Paul Nebel,"FW,MF",6,0,0,0,0,0,0,0,0,0,1,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Andreas Hanche-Olsen,CB,90,0,0,0,0,0,0,2,1,1,1,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Maxim Leitsch,CB,30,0,0,0,0,0,0,0,0,1,0,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Stefan Bell,DF,60,0,0,2,1,0,0,1,1,2,0,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Dominik Kohr,CB,90,0,0,0,0,1,0,5,1,1,2,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Robin Zentner,GK,90,0,0,0,0,0,0,0,0,0,0,Mainz 05,02dc2f7e,August-24-2024,2024-2025
15 Players,,990,1,0,14,3,1,0,9,7,10,14,Mainz 05,02dc2f7e,August-24-2024,2024-2025
Jordan Pefok,FW,90,0,0,2,1,0,0,1,0,2,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Benedict Hollerbach,AM,71,0,0,2,2,0,0,0,0,1,1,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Tim Skarke,"FW,MF",19,0,1,1,0,0,0,0,0,0,1,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Lucas Tousart,AM,64,0,0,0,0,1,0,1,0,1,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Yorbe Vertessen,"FW,MF",26,0,0,1,0,0,0,0,0,0,2,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Robin Gosens,DM,90,0,0,1,0,1,0,0,1,5,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
András Schäfer,DM,71,0,0,2,0,0,0,1,0,1,1,Union Berlin,02dc2f7e,August-24-2024,2024-2025
László Bénes,MF,19,1,0,3,2,0,0,0,0,2,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Rani Khedira,DM,90,0,0,0,0,0,0,1,1,1,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Christopher Trimmel,DM,71,0,0,1,0,0,0,1,0,1,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Janik Haberer,"FW,MF",19,0,0,0,0,0,0,1,0,0,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Diogo Leite,CB,90,0,0,1,0,0,0,2,1,0,3,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Kevin Vogt,CB,82,0,0,0,0,0,0,1,0,0,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Leopold Querfeld,DF,8,0,0,0,0,0,0,0,0,0,0,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Danilho Doekhi,CB,90,0,0,1,0,1,0,1,1,1,1,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Frederik Rønnow,GK,90,0,0,0,0,0,0,0,0,0,1,Union Berlin,02dc2f7e,August-24-2024,2024-2025
16 Players,,990,1,1,15,5,3,0,10,4,15,10,Union Berlin,02dc2f7e,August-24-2024,2024-2025
Serhou Guirassy,FW,90,2,0,6,3,0,0,0,0,1,2,Dortmund,bf284236,September-27-2024,2024-2025
Jamie Gittens,AM,65,0,0,2,0,0,0,0,1,1,0,Dortmund,bf284236,September-27-2024,2024-2025
Julien Duranville,FW,25,0,0,1,0,0,0,0,0,0,1,Dortmund,bf284236,September-27-2024,2024-2025
Julian Brandt,AM,73,0,1,2,1,0,0,0,0,0,1,Dortmund,bf284236,September-27-2024,2024-2025
Maximilian Beier,"FW,MF",17,0,0,0,0,0,0,0,0,1,0,Dortmund,bf284236,September-27-2024,2024-2025
Karim Adeyemi,AM,90,0,2,3,1,0,0,0,0,3,0,Dortmund,bf284236,September-27-2024,2024-2025
Pascal Groß,DM,74,0,0,2,1,1,0,2,0,2,0,Dortmund,bf284236,September-27-2024,2024-2025
Felix Nmecha,MF,16,1,0,1,1,0,0,1,2,0,0,Dortmund,bf284236,September-27-2024,2024-2025
Emre Can,DM,90,1,0,3,1,0,0,1,1,2,1,Dortmund,bf284236,September-27-2024,2024-2025
Julian Ryerson,LB,73,0,0,1,0,0,0,0,1,1,0,Dortmund,bf284236,September-27-2024,2024-2025
Ramy Bensebaini,"DF,MF",17,0,0,1,0,0,0,0,0,0,0,Dortmund,bf284236,September-27-2024,2024-2025
Nico Schlotterbeck,CB,90,0,0,0,0,0,0,0,3,0,1,Dortmund,bf284236,September-27-2024,2024-2025
Waldemar Anton,CB,90,0,0,0,0,0,0,1,0,0,0,Dortmund,bf284236,September-27-2024,2024-2025
Yan Couto,RB,82,0,0,0,0,1,0,1,0,1,1,Dortmund,bf284236,September-27-2024,2024-2025
Niklas Süle,DF,8,0,0,1,0,0,0,0,0,0,0,Dortmund,bf284236,September-27-2024,2024-2025
Gregor Kobel,GK,90,0,0,0,0,0,0,0,0,0,0,Dortmund,bf284236,September-27-2024,2024-2025
16 Players,,990,4,3,23,8,2,0,6,8,12,7,Dortmund,bf284236,September-27-2024,2024-2025
Philipp Hofmann,FW,71,0,1,1,0,0,0,0,0,0,1,Bochum,bf284236,September-27-2024,2024-2025
Koji Miyoshi,"FW,MF",19,0,0,0,0,0,0,1,0,0,0,Bochum,bf284236,September-27-2024,2024-2025
Myron Boadu,FW,61,0,0,2,0,0,0,0,0,0,0,Bochum,bf284236,September-27-2024,2024-2025
Moritz Broschinski,FW,29,0,0,1,1,0,0,0,0,0,0,Bochum,bf284236,September-27-2024,2024-2025
Dani de Wit,FW,90,1,0,2,1,0,0,2,0,4,3,Bochum,bf284236,September-27-2024,2024-2025
Matúš Bero,CM,81,1,0,1,1,0,0,0,0,0,0,Bochum,bf284236,September-27-2024,2024-2025
Aliou Badara Baldé,FW,9,0,0,0,0,0,0,0,0,0,0,Bochum,bf284236,September-27-2024,2024-2025
Ibrahima Sissoko,CM,81,0,0,0,0,0,0,3,0,0,0,Bochum,bf284236,September-27-2024,2024-2025
Moritz-Broni Kwarteng,MF,9,0,0,0,0,0,0,0,0,0,0,Bochum,bf284236,September-27-2024,2024-2025
Anthony Losilla,DM,90,0,0,0,0,0,0,4,2,1,1,Bochum,bf284236,September-27-2024,2024-2025
Maximilian Wittek,LB,90,0,0,2,1,0,0,3,0,0,1,Bochum,bf284236,September-27-2024,2024-2025
Jakov Medić,CB,90,0,0,0,0,0,0,0,2,1,1,Bochum,bf284236,September-27-2024,2024-2025
Tim Oermann,CB,90,0,0,0,0,0,0,1,3,1,1,Bochum,bf284236,September-27-2024,2024-2025
Felix Passlack,RB,90,0,0,1,1,0,0,1,1,2,3,Bochum,bf284236,September-27-2024,2024-2025
Patrick Drewes,GK,90,0,0,0,0,0,0,0,0,0,0,Bochum,bf284236,September-27-2024,2024-2025
15 Players,,990,2,1,10,5,0,0,15,8,9,11,Bochum,bf284236,September-27-2024,2024-2025
Hugo Ekitike,FW,89,1,0,2,1,0,0,3,1,1,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Igor Matanovic,FW,1,0,0,0,0,0,0,0,0,0,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Omar Marmoush,FW,90,0,0,3,0,0,0,1,0,1,2,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Fares Chaïbi,LW,71,0,0,2,0,0,0,0,1,0,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Can Uzun,MF,19,1,0,2,1,0,0,0,0,0,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Ansgar Knauff,RW,71,0,1,3,1,0,0,1,0,2,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Jean Mattéo Bahoya,MF,19,0,0,1,1,0,0,0,0,1,1,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Mahmoud Dahoud,CM,71,0,0,1,0,0,0,1,0,4,1,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Oscar Højlund,MF,19,0,0,0,0,0,0,1,0,0,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Tuta,CM,90,0,0,0,0,0,0,1,3,4,2,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Niels Nkounkou,LB,44,0,0,1,0,1,0,3,3,2,1,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Nathaniel Brown,"DF,MF",46,0,0,0,0,0,0,1,0,0,1,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Arthur Theate,CB,90,0,0,1,0,0,0,3,1,0,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Robin Koch,CB,90,0,0,0,0,1,0,0,3,0,1,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Rasmus Kristensen,RB,90,0,0,0,0,0,0,0,0,2,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Kevin Trapp,GK,90,0,0,0,0,0,0,0,0,0,0,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
16 Players,,990,2,1,16,4,2,0,15,12,17,9,Eintracht Frankfurt,4442b38e,December-7-2024,2024-2025
Phillip Tietz,FW,79,1,0,2,1,0,0,1,0,1,0,Augsburg,4442b38e,December-7-2024,2024-2025
Ruben Vargas,"FW,MF",11,0,0,0,0,1,0,0,0,1,0,Augsburg,4442b38e,December-7-2024,2024-2025
Samuel Essende,FW,90,1,0,2,1,0,0,0,0,1,4,Augsburg,4442b38e,December-7-2024,2024-2025
Henri Koudossou,LM,66,0,0,0,0,0,0,0,3,0,1,Augsburg,4442b38e,December-7-2024,2024-2025
Robert Gumny,DF,24,0,0,0,0,0,0,0,0,0,2,Augsburg,4442b38e,December-7-2024,2024-2025
Elvis Rexhbeçaj,CM,66,0,1,0,0,0,0,0,2,0,3,Augsburg,4442b38e,December-7-2024,2024-2025
Arne Maier,MF,24,0,0,2,1,0,0,0,0,1,0,Augsburg,4442b38e,December-7-2024,2024-2025
Kristijan Jakić,CM,90,0,0,0,0,0,0,2,1,1,0,Augsburg,4442b38e,December-7-2024,2024-2025
Frank Onyeka,CM,90,0,0,1,0,0,0,2,0,3,4,Augsburg,4442b38e,December-7-2024,2024-2025
Marius Wolf,RM,79,0,0,0,0,0,0,0,2,0,2,Augsburg,4442b38e,December-7-2024,2024-2025
Maximilian Bauer,DF,11,0,0,0,0,0,0,0,0,0,0,Augsburg,4442b38e,December-7-2024,2024-2025
Keven Schlotterbeck,CB,90,0,0,0,0,1,0,1,3,1,1,Augsburg,4442b38e,December-7-2024,2024-2025
Jeffrey Gouweleeuw,CB,90,0,0,1,0,0,0,1,2,0,0,Augsburg,4442b38e,December-7-2024,2024-2025
Chrislain Matsima,CB,90,0,0,0,0,0,0,0,2,0,0,Augsburg,4442b38e,December-7-2024,2024-2025
Nediljko Labrović,GK,90,0,0,0,0,0,0,0,0,0,0,Augsburg,4442b38e,December-7-2024,2024-2025
15 Players,,990,2,1,8,3,2,0,7,15,9,17,Augsburg,4442b38e,December-7-2024,2024-2025
Adam Hložek,FW,90,0,0,1,0,0,0,1,0,0,1,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Andrej Kramarić,AM,81,0,0,2,1,0,0,0,0,0,1,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Ihlas Bebou,"FW,MF",9,0,0,0,0,0,0,0,0,0,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Tom Bischof,AM,66,0,0,0,0,0,0,1,1,0,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Bazoumana Touré,MF,24,0,0,1,0,0,0,0,0,0,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Alexander Prass,DM,45,0,0,0,0,0,0,0,0,0,1,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Marius Bülter,"FW,MF",45,0,0,0,0,0,0,1,1,0,1,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Dennis Geiger,DM,75,0,0,0,0,0,0,1,2,3,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Umut Tohumcu,MF,15,0,0,0,0,0,0,0,0,1,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Anton Stach,DM,81,0,0,0,0,0,0,1,1,1,1,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Finn Ole Becker,MF,9,0,0,0,0,0,0,0,0,0,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Pavel Kadeřábek,DM,90,0,0,0,0,0,0,1,0,2,1,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Kevin Akpoguma,CB,90,0,0,1,1,0,0,2,3,1,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Leo Skiri Østigård,CB,90,0,0,1,0,0,0,0,1,0,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Arthur Chaves,CB,90,0,0,0,0,0,0,2,3,1,0,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Oliver Baumann,GK,90,0,0,0,0,0,0,0,0,0,1,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
16 Players,,990,0,0,6,2,0,0,10,12,9,7,Hoffenheim,0d8a2ebf,May-17-2025,2024-2025
Thomas Müller,FW,60,0,0,1,0,0,0,0,0,1,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Harry Kane,FW,30,1,1,2,1,0,0,0,0,0,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Kingsley Coman,AM,60,0,0,0,0,0,0,2,0,0,3,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Leroy Sané,"FW,MF",30,0,0,1,1,0,0,1,0,1,1,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Serge Gnabry,AM,90,1,0,4,1,0,0,0,0,1,1,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Michael Olise,AM,90,1,1,3,1,0,0,1,0,0,2,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Aleksandar Pavlovic,DM,90,0,0,0,0,0,0,1,1,0,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Joshua Kimmich,DM,90,1,0,2,1,0,0,0,0,1,1,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Raphaël Guerreiro,LB,66,0,0,0,0,0,0,0,1,0,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Leon Goretzka,MF,24,0,0,0,0,0,0,0,1,0,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Josip Stanišić,CB,90,0,0,0,0,0,0,1,1,1,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Eric Dier,CB,85,0,0,0,0,0,0,1,0,0,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Gabriel Vidovic,MF,5,0,0,0,0,0,0,0,0,0,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Konrad Laimer,RB,66,0,0,1,0,0,0,0,0,2,1,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Sacha Boey,DF,24,0,1,0,0,0,0,0,0,0,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Manuel Neuer,GK,90,0,0,0,0,0,0,0,0,0,0,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
16 Players,,990,4,3,14,5,0,0,7,4,7,9,Bayern Munich,0d8a2ebf,May-17-2025,2024-2025
Mikkel Kaufmann,FW,67,0,0,1,1,0,0,1,0,0,3,Heidenheim,055831dc,December-1-2024,2024-2025
Maximilian Breunig,FW,23,0,0,2,0,0,0,0,0,0,0,Heidenheim,055831dc,December-1-2024,2024-2025
Léo Scienza,FW,54,0,0,0,0,0,0,0,0,0,1,Heidenheim,055831dc,December-1-2024,2024-2025
Mathias Honsak,"FW,MF",36,0,0,1,0,0,0,0,0,0,1,Heidenheim,055831dc,December-1-2024,2024-2025
Paul Wanner,FW,45,0,0,0,0,0,0,0,0,0,0,Heidenheim,055831dc,December-1-2024,2024-2025
Sirlord Conteh,"FW,MF",45,0,0,0,0,0,0,0,0,1,0,Heidenheim,055831dc,December-1-2024,2024-2025
Jonas Föhrenbach,LM,90,0,0,0,0,0,0,1,2,0,0,Heidenheim,055831dc,December-1-2024,2024-2025
Niklas Dorsch,CM,81,0,0,0,0,0,0,3,1,0,0,Heidenheim,055831dc,December-1-2024,2024-2025
Adrian Beck,MF,9,0,0,1,0,0,0,0,0,0,0,Heidenheim,055831dc,December-1-2024,2024-2025
Jan Schöppner,CM,90,0,0,2,0,0,0,2,3,2,0,Heidenheim,055831dc,December-1-2024,2024-2025
Marnon Busch,RM,90,0,0,0,0,0,0,1,4,2,0,Heidenheim,055831dc,December-1-2024,2024-2025
Benedikt Gimber,CB,90,0,0,0,0,0,0,0,2,1,3,Heidenheim,055831dc,December-1-2024,2024-2025
Patrick Mainka,CB,90,0,0,0,0,0,0,0,3,0,1,Heidenheim,055831dc,December-1-2024,2024-2025
Lennard Maloney,CB,54,0,0,0,0,0,0,0,2,1,0,Heidenheim,055831dc,December-1-2024,2024-2025
Stefan Schimmer,FW,36,0,0,1,0,0,0,0,0,0,0,Heidenheim,055831dc,December-1-2024,2024-2025
Kevin Müller,GK,90,0,0,0,0,0,0,0,0,0,0,Heidenheim,055831dc,December-1-2024,2024-2025
16 Players,,990,0,0,8,1,0,0,8,17,7,9,Heidenheim,055831dc,December-1-2024,2024-2025
Omar Marmoush,FW,90,2,0,7,4,0,0,0,0,0,2,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Igor Matanovic,FW,45,0,0,0,0,0,0,0,0,1,1,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Fares Chaïbi,"FW,MF",45,1,0,1,1,0,0,0,1,0,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Nathaniel Brown,LM,72,0,2,0,0,0,0,4,0,0,4,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Hugo Ekitike,FW,18,1,0,3,2,0,0,0,0,1,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Hugo Larsson,CM,78,0,0,0,0,0,0,1,3,0,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Oscar Højlund,MF,12,0,0,1,1,0,0,1,0,0,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Ellyes Skhiri,CM,90,0,0,1,0,0,0,2,2,0,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Mario Götze,RM,67,0,0,0,0,0,0,0,0,2,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Ansgar Knauff,MF,23,0,1,0,0,0,0,0,0,0,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Arthur Theate,LB,90,0,0,1,0,1,0,2,2,0,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Robin Koch,CB,90,0,0,0,0,0,0,0,2,1,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Tuta,CB,67,0,0,0,0,1,0,0,1,2,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Nnamdi Collins,DF,23,0,0,0,0,0,0,0,0,1,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Rasmus Kristensen,RB,90,0,0,0,0,0,0,0,3,1,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Kevin Trapp,GK,90,0,0,0,0,0,0,0,0,0,0,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
16 Players,,990,4,3,14,8,2,0,10,14,9,7,Eintracht Frankfurt,055831dc,December-1-2024,2024-2025
Patrik Schick,FW,90,0,0,5,1,0,0,0,0,2,0,Leverkusen,05cfe672,April-12-2025,2024-2025
Nathan Tella,FW,45,0,0,0,0,0,0,0,0,1,1,Leverkusen,05cfe672,April-12-2025,2024-2025
Amine Adli,"FW,MF",45,0,0,1,0,0,0,0,0,1,0,Leverkusen,05cfe672,April-12-2025,2024-2025
Álex Grimaldo,LM,73,0,0,1,0,0,0,0,0,0,0,Leverkusen,05cfe672,April-12-2025,2024-2025
Victor Boniface,FW,17,0,0,0,0,0,0,0,0,1,0,Leverkusen,05cfe672,April-12-2025,2024-2025
Aleix García,CM,56,0,0,1,1,0,0,1,0,0,1,Leverkusen,05cfe672,April-12-2025,2024-2025
Florian Wirtz,"FW,MF",34,0,0,0,0,1,0,0,0,1,1,Leverkusen,05cfe672,April-12-2025,2024-2025
Granit Xhaka,CM,90,0,0,1,0,0,0,1,0,1,2,Leverkusen,05cfe672,April-12-2025,2024-2025
Exequiel Palacios,CM,85,0,0,1,1,0,0,1,0,0,3,Leverkusen,05cfe672,April-12-2025,2024-2025
Jonas Hofmann,MF,5,0,0,0,0,1,0,0,0,0,0,Leverkusen,05cfe672,April-12-2025,2024-2025
Jeremie Frimpong,RM,90,0,0,2,0,0,0,0,0,0,3,Leverkusen,05cfe672,April-12-2025,2024-2025
Piero Hincapié,CB,90,0,0,1,0,0,0,2,0,0,1,Leverkusen,05cfe672,April-12-2025,2024-2025
Jonathan Tah,CB,90,0,0,1,0,0,0,0,1,1,0,Leverkusen,05cfe672,April-12-2025,2024-2025
Edmond Tapsoba,CB,73,0,0,2,0,0,0,0,0,2,0,Leverkusen,05cfe672,April-12-2025,2024-2025
Arthur,MF,17,0,0,0,0,0,0,0,1,0,0,Leverkusen,05cfe672,April-12-2025,2024-2025
Lukáš Hrádecký,GK,90,0,0,0,0,0,0,0,0,0,0,Leverkusen,05cfe672,April-12-2025,2024-2025
16 Players,,990,0,0,16,3,2,0,5,2,10,12,Leverkusen,05cfe672,April-12-2025,2024-2025
Andrej Ilic,FW,59,0,0,1,0,0,0,0,0,1,0,Union Berlin,05cfe672,April-12-2025,2024-2025
Lucas Tousart,MF,31,0,0,2,1,0,0,0,1,1,0,Union Berlin,05cfe672,April-12-2025,2024-2025
András Schäfer,AM,90,0,0,0,0,0,0,1,0,2,4,Union Berlin,05cfe672,April-12-2025,2024-2025
Tim Skarke,AM,59,0,0,0,0,0,0,0,0,1,0,Union Berlin,05cfe672,April-12-2025,2024-2025
Benedict Hollerbach,"FW,MF",31,0,0,1,1,0,0,0,0,1,0,Union Berlin,05cfe672,April-12-2025,2024-2025
Josip Juranović,DM,81,0,0,0,0,0,0,0,0,0,0,Union Berlin,05cfe672,April-12-2025,2024-2025
Tom Rothe,MF,9,0,0,0,0,0,0,0,0,1,0,Union Berlin,05cfe672,April-12-2025,2024-2025
Janik Haberer,DM,77,0,0,0,0,0,0,3,0,1,1,Union Berlin,05cfe672,April-12-2025,2024-2025
David Preu,MF,13,0,0,0,0,1,0,0,0,1,0,Union Berlin,05cfe672,April-12-2025,2024-2025
Rani Khedira,DM,90,0,0,2,0,0,0,0,1,1,0,Union Berlin,05cfe672,April-12-2025,2024-2025
Christopher Trimmel,DM,77,0,0,0,0,0,0,1,2,0,1,Union Berlin,05cfe672,April-12-2025,2024-2025
Jérôme Roussillon,"DF,MF",13,0,0,0,0,0,0,0,0,0,1,Union Berlin,05cfe672,April-12-2025,2024-2025
Diogo Leite,CB,90,0,0,0,0,0,0,0,1,2,2,Union Berlin,05cfe672,April-12-2025,2024-2025
Leopold Querfeld,CB,90,0,0,1,1,0,0,2,1,1,1,Union Berlin,05cfe672,April-12-2025,2024-2025
Danilho Doekhi,CB,90,0,0,0,0,0,0,1,1,0,0,Union Berlin,05cfe672,April-12-2025,2024-2025
Frederik Rønnow,GK,90,0,0,0,0,0,0,0,0,0,0,Union Berlin,05cfe672,April-12-2025,2024-2025
16 Players,,990,0,0,7,3,1,0,8,7,13,10,Union Berlin,05cfe672,April-12-2025,2024-2025
Tim Kleindienst,FW,71,0,3,3,3,0,0,0,1,4,2,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Tomáš Čvančara,FW,19,0,0,1,0,0,0,0,0,0,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Robin Hack,AM,70,0,0,3,1,0,0,0,0,2,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Florian Neuhaus,MF,20,0,0,1,0,0,0,0,0,0,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Alassane Pléa,AM,62,1,0,1,1,0,0,0,0,1,1,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Kevin Stöger,MF,28,1,0,2,1,0,0,0,0,0,1,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Franck Honorat,AM,76,1,0,1,1,0,0,0,0,0,1,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Nathan N'Goumou,"FW,MF",14,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Julian Weigl,DM,90,0,0,1,1,0,0,0,2,0,1,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Rocco Reitz,DM,90,0,0,1,0,0,0,3,6,0,3,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Lukas Ullrich,LB,76,0,0,0,0,0,0,0,1,1,1,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Fabio Chiarodia,DF,14,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Ko Itakura,CB,90,0,0,1,0,1,0,1,1,3,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Marvin Friedrich,CB,90,0,0,1,0,0,0,0,1,0,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Joe Scally,RB,90,0,0,0,0,0,0,2,0,1,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Moritz Nicolas,GK,90,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
16 Players,,990,3,3,16,8,1,0,6,12,12,10,Mönchengladbach,b9ce1157,November-3-2024,2024-2025
Marvin Ducksch,FW,90,0,1,3,0,0,0,1,0,0,0,Werder Bremen,b9ce1157,November-3-2024,2024-2025
Romano Schmid,AM,90,0,0,1,1,0,0,2,1,1,2,Werder Bremen,b9ce1157,November-3-2024,2024-2025
